cell_nm	batch_id	batch_name	cond	f_no_digestion	mean_f_fend_dup	max_chrom_cov_abber	f_trans	trans_align	total_contacts	cis_ab_comp	trans_ab_comp	passed_qc	mean_insu	loop_enr_EE	loop_enr_LL	ord	group	f_mitotic_band	f_near_band	far_mu	repli_score
1CDX1_56	19	1CDX1_3158	1CD_G1	0.332528382	0.033720626000000004	0.18820494899999998	0.06447107099999999	0.21661123	191868	0.295113427	0.183658166	1	2.543882392	0.5000736029999999	1.016119665	467.0	early-S	0.128553293	0.647794594	33986402.48	1.057177748
1CDX1_61	19	1CDX1_3158	1CD_G1	0.39332535700000004	0.025622385	0.9002100740000001	0.039805047	0.34808635299999996	78582	0.317777498	0.26361416600000004	1	2.415532299	0.16992500100000002	0.9219974879999999	126.0	G1	0.16519487	0.542858926	23617380.6	1.055632228
1CDX1_62	19	1CDX1_3158	1CD_G1	0.353116871	0.039167482	0.185932827	0.091755204	0.136316826	208010	0.33816069	0.279441033	1	2.543039996	0.927850214	1.169925001	315.0	G1	0.156631977	0.576234626	31359597.29	1.054518143
1CDX1_63	19	1CDX1_3158	1CD_G1	0.34509807600000003	0.038165564	0.5959194529999999	0.045549282	0.275267257	214471	0.456675789	0.279992135	1	2.498306135	0.619727919	0.974909019	500.0	early-S	0.144558608	0.6518137970000001	22316547.44	1.073178045
1CDX1_64	19	1CDX1_3158	1CD_G1	0.335162438	0.039856213	0.184078417	0.093564494	0.278934283	222702	0.420207166	0.27713557	1	2.480161729	0.7842713090000001	0.94753258	594.0	early-S	0.12583575800000002	0.6821231040000001	30703716.04	1.073681214
1CDX1_66	19	1CDX1_3158	1CD_G1	0.330500826	0.033353702	0.906563729	0.09281331699999999	0.08598260199999999	190199	0.31470293899999996	0.36878190000000005	1	2.617015723	0.8390081229999999	1.243925583	408.0	G1	0.142026441	0.615184945	34159221.7	1.070978404
1CDX1_67	19	1CDX1_3158	1CD_G1	0.262886382	0.041916938	0.147022072	0.065707366	0.512546339	333646	0.34531963299999996	0.24674749899999998	1	2.570707019	0.7756460620000001	1.183864192	78.0	G1	0.209553038	0.553801952	17030191.99	1.064360041
1CDX1_71	19	1CDX1_3158	1CD_G1	0.342887448	0.030699647000000004	0.34580453299999997	0.061537469000000004	0.040979557	124022	0.267145054	0.18565791199999998	1	2.498851845	0.8053525690000001	0.537656786	531.0	early-S	0.122194049	0.650234917	36706852.74	1.101476982
1CDX1_72	19	1CDX1_3158	1CD_G1	0.342328872	0.039266217	0.43653399200000004	0.03412671	0.264873749	217424	0.22719444600000002	0.077345421	1	2.264396117	0.512812715	0.054447784000000006	41.0	G1	0.230050295	0.427901753	19269925.02	1.048664385
1CDX1_73	19	1CDX1_3158	1CD_G1	0.361898108	0.035743349	0.642726218	0.03622367	0.29091784	186149	0.420787851	0.195831594	1	2.4760268290000003	0.545434137	1.148863386	345.0	G1	0.146884865	0.6393434689999999	25809641.88	1.053682535
1CDX1_74	19	1CDX1_3158	1CD_G1	0.36287453799999997	0.039136961	0.20964221100000002	0.051501927999999995	0.254139739	196846	0.304491241	0.295177039	1	2.457888024	0.993047239	0.7776075790000001	93.0	G1	0.184064048	0.521247119	22620514.25	1.059529278
1CDX1_75	19	1CDX1_3158	1CD_G1	0.324399714	0.038919573	0.61112486	0.123508101	0.049015135999999994	243732	0.300746747	0.18005757	1	2.530135476	0.432959407	1.584962501	158.0	G1	0.17483083600000002	0.455497696	35585029.57	1.060563399
1CDX1_76	19	1CDX1_3158	1CD_G1	0.32626330600000003	0.033481002	0.171357934	0.055706065	0.364019022	202275	0.340770972	0.221869578	1	2.607379781	1.0580321209999999	1.310102659	446.0	early-S	0.13772077900000002	0.636841229	26494383.79	1.058101955
1CDX1_77	19	1CDX1_3158	1CD_G1	0.277551347	0.03121984	0.18674871	0.061317834	0.24642877	100134	0.322901829	0.097113138	1	2.51382885	0.7655347459999999	1.134301092	162.0	G1	0.157701069	0.575170843	23279497.45	1.185054249
1CDX1_81	19	1CDX1_3158	1CD_G1	0.34710943899999996	0.025373766000000002	0.469719722	0.07427855	0.395247619	45464	0.49640179100000004	0.24353740899999998	1	2.6039535480000002	1.169925001	0.469485283	781.0	early-S	0.12940775699999998	0.692862416	25063199.23	1.1853668259999999
1CDX1_82	19	1CDX1_3158	1CD_G1	0.33990911	0.037767083	0.165206026	0.058549884	0.439243331	193680	0.312823136	0.17194688	1	2.407316858	0.31748219	-0.5305147170000001	47.0	G1	0.24049891399999998	0.46663330799999997	17743347.97	1.047972742
1CDX1_83	19	1CDX1_3158	1CD_G1	0.32425707	0.032488407000000004	0.15903893800000002	0.057737024000000005	0.331528229	167293	0.32785476199999997	0.16865347600000002	1	2.488446465	0.351165316	1.3625700790000002	198.0	G1	0.155204436	0.573820355	25792771.5	1.04219035
1CDX1_85	19	1CDX1_3158	1CD_G1	0.34079636700000004	0.036532566	0.8515067959999999	0.039269504	0.317295569	122054	0.20584355	0.12610653800000002	1	2.352409221	0.769994395	0.72935241	200.0	G1	0.15483429999999998	0.556334449	27762597.22	1.137121173
1CDX1_86	19	1CDX1_3158	1CD_G1	0.33518394	0.034800671	0.359444893	0.053680893	0.44728416	172594	0.33723692200000005	0.21670223800000002	1	2.5969190490000003	0.06558834200000001	1.491853096	438.0	early-S	0.14913657800000002	0.633722189	24459201.78	1.051622686
1CDX1_87	19	1CDX1_3158	1CD_G1	0.301962038	0.039211219	0.186093035	0.04209668900000001	0.35073826	256576	0.235205083	0.130062126	1	2.177025332	0.603578179	0.864116572	112.0	G1	0.180853855	0.56209753	20076331.24	1.0645228409999998
1CDX1_92	19	1CDX1_3158	1CD_G1	0.33417012100000004	0.039047999	0.338929951	0.03884456	0.43970375700000003	209166	0.347862249	0.116023944	1	2.367376651	0.931138142	0.362570079	74.0	G1	0.208553194	0.5281039479999999	18428262.59	1.0449399659999998
1CDX1_93	19	1CDX1_3158	1CD_G1	0.378726159	0.034773462000000005	0.53628281	0.036942126	0.45214968899999997	152969	0.342379503	0.39058381600000003	1	2.515719219	1.2199656840000002	1.111031312	110.0	G1	0.184979897	0.557371896	20526192.39	1.051304306
1CDX1_94	19	1CDX1_3158	1CD_G1	0.334226285	0.039345081000000004	0.661954531	0.042915848	0.12932467	217308	0.324894036	0.23210979	1	2.396438173	0.59299982	0.282399731	308.0	G1	0.14163454	0.615546091	26875124.39	1.071857831
1CDX1_95	19	1CDX1_3158	1CD_G1	0.34812044600000003	0.04021631	0.674926063	0.036983942	0.37329209799999996	197410	0.23479037	0.125409794	1	2.384799847	0.625604485	1.08246216	118.0	G1	0.164773791	0.520803269	25383971.54	1.044316828
1CDX1_96	19	1CDX1_3158	1CD_G1	0.358603921	0.030167079	0.702036124	0.034700345	0.449126669	105705	0.313409494	0.04794408	1	2.3747307930000003	0.8042755290000001	0.977279923	87.0	G1	0.18693009100000002	0.534183516	20452651.68	1.121018233
1CDX1_101	19	1CDX1_3158	1CD_G1	0.38740152	0.024199738	0.298023119	0.052929497	0.317063996	57416	0.390308634	0.17785278399999999	1	2.485374795	0.404390255	1.646363045	459.0	early-S	0.14185150800000002	0.638597423	28339279.47	1.0698708129999999
1CDX1_102	19	1CDX1_3158	1CD_G1	0.33074680300000003	0.042773328	0.442694676	0.062010429000000006	0.22490029	262728	0.307491186	0.121523677	1	2.525349765	1.203872333	1.042813084	182.0	G1	0.155515921	0.542048025	28302897.07	1.0440011390000001
1CDX1_103	19	1CDX1_3158	1CD_G1	0.3417377	0.034183912000000004	0.174867904	0.059850757000000004	0.340119039	175686	0.285442959	0.099535687	1	2.528061416	0.8823484109999999	1.62935662	115.0	G1	0.17151813100000002	0.557341312	21137657.56	1.0526433640000001
1CDX1_104	19	1CDX1_3158	1CD_G1	0.341765982	0.039454567	0.34660362299999997	0.044118865	0.311422459	205241	0.31094374399999997	0.250265905	1	2.3128994990000002	0.72935241	0.886991038	177.0	G1	0.169744576	0.5723152979999999	24916711.43	1.061465839
1CDX1_105	19	1CDX1_3158	1CD_G1	0.35286659299999995	0.039977415	0.712154321	0.050813405	0.329052973	199592	0.316672345	0.304936762	1	2.47762443	1.043392596	0.9161684090000001	175.0	G1	0.152249259	0.566182555	25527318.46	1.06150355
1CDX1_106	19	1CDX1_3158	1CD_G1	0.345948407	0.031449108999999996	0.503015955	0.03509157	0.255960595	123021	0.328085726	0.032940084	1	2.5798764480000003	0.488100961	1.5000736030000001	129.0	G1	0.152844026	0.523877755	25986107.5	1.1446909109999999
1CDX1_107	19	1CDX1_3158	1CD_G1	0.35354989200000003	0.036353081	0.16337975	0.103254261	0.151581746	187508	0.39681367	0.264417895	1	2.58910514	1.08246216	0.953607095	400.0	G1	0.139836763	0.606509218	33982597.92	1.055704468
1CDX1_108	19	1CDX1_3158	1CD_G1	0.37197157299999994	0.024727429	0.20425756	0.040649969	0.26352570399999997	37170	0.40516840600000004	0.103591711	1	2.469686751	-0.5305147170000001	0.710493383	97.0	G1	0.178332888	0.528386321	22275437.45	1.055645675
1CDX1_111	19	1CDX1_3158	1CD_G1	0.34979203	0.021981475	0.6948201	0.056378545999999995	0.098553114	67437	0.222044927	0.235436912	1	2.420580215	0.551015169	0.94753258	381.0	G1	0.145822504	0.569393908	36116385.13	1.065142312
1CDX1_113	19	1CDX1_3158	1CD_G1	0.331198053	0.033220972	0.149878922	0.058031922	0.384321588	198924	0.389824747	0.283091367	1	2.490700955	0.510961919	0.761840263	114.0	G1	0.181159163	0.557916681	20931789.7	1.052281278
1CDX1_114	19	1CDX1_3158	1CD_G1	0.367340538	0.024706417	0.156915424	0.077459371	0.13728749199999998	41596	0.516580166	0.314993951	1	2.755856149	0.44745897700000004	0.295455884	567.0	early-S	0.130978757	0.672162127	34279783.38	1.077528823
1CDX1_115	19	1CDX1_3158	1CD_G1	0.353927117	0.03834533	0.667475795	0.049364822	0.368942421	199393	0.190883224	0.259572301	1	2.592112719	0.7584987559999999	1.169925001	242.0	G1	0.155010357	0.602739562	24814971.79	1.075509268
1CDX1_116	19	1CDX1_3158	1CD_G1	0.355164955	0.030181575	0.872519122	0.056235804	0.035968662	151007	0.439937598	0.1181055	1	2.698007234	0.074767768	1.5000736030000001	433.0	G1	0.140444063	0.620203886	39597839.83	1.040045365
1CDX1_117	19	1CDX1_3158	1CD_G1	0.337921255	0.035829384	0.190108634	0.042582517	0.420579118	179930	0.191979145	0.152001495	1	2.242647972	0.362570079	0.824150165	109.0	G1	0.19088814699999998	0.5577352839999999	20405562.21	1.0507577
1CDX1_121	19	1CDX1_3158	1CD_G1	0.374403289	0.023248283999999998	0.21294091699999998	0.067851657	0.07344805	45570	0.30277049699999997	0.30078114100000003	1	2.443431843	1.4329594069999998	1.646363045	339.0	G1	0.170549809	0.535547088	36664748.3	1.060373391
1CDX1_122	19	1CDX1_3158	1CD_G1	0.338183229	0.034139712999999995	0.53492476	0.06259997099999999	0.313616568	165046	0.410069974	0.33862359999999997	1	2.53689679	0.485426827	1.0703893279999999	235.0	G1	0.156526953	0.603351955	24591638.14	1.078510544
1CDX1_123	19	1CDX1_3158	1CD_G1	0.35545205	0.025746957	0.195069005	0.080756983	0.16981115300000002	60292	0.528396436	0.477667575	1	2.576374171	1.3625700790000002	1.032421478	412.0	G1	0.131787355	0.622795887	33663522.18	1.129985204
1CDX1_124	19	1CDX1_3158	1CD_G1	0.210519853	0.013995396	0.244593723	0.049243354	0.21004197800000002	24450	0.22445869300000001	-0.03731364	1	2.282628479	1.321928095	1.584962501	185.0	G1	0.151015602	0.558949073	26812453.88	1.125903103
1CDX1_125	19	1CDX1_3158	1CD_G1	0.360273103	0.038816562	0.16917657100000003	0.050483399000000005	0.296990046	178215	0.389632844	0.249619989	1	2.58366818	0.584962501	1.152003093	336.0	G1	0.142157002	0.630371965	26397625.37	1.058225218
1CDX1_126	19	1CDX1_3158	1CD_G1	0.338561395	0.03201368	0.52992899	0.085243662	0.148233974	158088	0.45657298799999996	0.27899449600000004	1	2.559741643	0.08813091	1.6135316530000001	407.0	G1	0.148152149	0.63567626	31898130.25	1.082767344
1CDX1_127	19	1CDX1_3158	1CD_G1	0.39988997600000004	0.026785276	0.200061657	0.09467645	0.234520435	43749	0.329375843	0.447999902	1	2.437683425	0.584962501	0.8479969070000001	299.0	G1	0.178235002	0.576474963	30569009.95	1.128687995
1CDX1_128	19	1CDX1_3158	1CD_G1	0.33425241699999997	0.026347135	0.321017168	0.028230105	0.452998141	27204	0.21482353899999998	0.20625780800000001	1	2.0004589619999997	1.7548875019999999	2.754887502	44.0	G1	0.263775971	0.484869015	15088404.42	1.0710143570000001
1CDX1_132	19	1CDX1_3158	1CD_G1	0.305301736	0.046607864000000006	0.36309191799999996	0.063301951	0.281545067	303244	0.314241088	0.308935692	1	2.488279099	0.812372997	0.484033592	488.0	early-S	0.12865611400000002	0.652262972	30728228.17	1.062660872
1CDX1_134	19	1CDX1_3158	1CD_G1	0.40432784899999996	0.028770764	0.34998365	0.033542459	0.306870692	20242	0.315029507	0.064346212	1	2.306966433	1.2954558840000001	0.16992500100000002	55.0	G1	0.22206687600000002	0.490154957	17974273.81	1.105286512
1CDX1_136	19	1CDX1_3158	1CD_G1	0.329182778	0.036555243	0.180858712	0.06270822200000001	0.282018198	69337	0.286877805	0.205248729	1	2.483102303	0.913585248	0.633872101	313.0	G1	0.143203248	0.614326873	27246148.94	1.079178391
1CDX1_138	19	1CDX1_3158	1CD_G1	0.381279264	0.027209884	0.639670351	0.031779409	0.372140091	25205	0.296312501	0.316751402	1	2.380770708	1.08246216	1.169925001	132.0	G1	0.156527489	0.54628755	23682285.45	1.053937041
1CDX1_141	19	1CDX1_3158	1CD_G1	0.36863870200000004	0.031742852	0.509577487	0.053311625999999994	0.309647698	77394	0.363758763	0.093583341	1	2.63763293	0.362570079	0.537656786	285.0	G1	0.142369529	0.612734465	26022273.58	1.1158060920000001
1CDX1_142	19	1CDX1_3158	1CD_G1	0.328420945	0.043483044000000005	0.536720286	0.023782057000000002	0.283972306	254856	0.272858231	0.297344228	1	2.066861257	0.551015169	0.698619283	43.0	G1	0.24775491100000002	0.460295146	16413816.67	1.060836844
1CDX1_143	19	1CDX1_3158	1CD_G1	0.316996641	0.04542385	0.17801187899999998	0.046360479	0.35068992600000004	289102	0.31278713	0.24247095300000002	1	2.522272435	0.549338591	1.0094603290000002	82.0	G1	0.184598693	0.5180859170000001	21494310.93	1.0602873529999999
1CDX1_144	19	1CDX1_3158	1CD_G1	0.367206441	0.042588513	0.674449692	0.027204979	0.33382810399999996	210806	0.256354081	0.18258500100000002	1	2.490945762	0.9845699590000001	1.373458396	83.0	G1	0.17921335100000002	0.5062019320000001	22772919.99	1.0451474729999999
1CDX1_145	19	1CDX1_3158	1CD_G1	0.35138450299999996	0.040913262	0.356618165	0.086690591	0.250355704	224312	0.343239384	0.19390277	1	2.5848830830000002	0.542651696	0.974909019	521.0	early-S	0.135997196	0.666503096	28067634.65	1.062232477
1CDX1_146	19	1CDX1_3158	1CD_G1	0.346162226	0.043879531	0.16323589300000002	0.046157264	0.308976879	229563	0.211269182	0.009166834	1	2.452685526	0.28456756699999997	0.952694285	207.0	G1	0.152079684	0.6033535210000001	23015505.28	1.068230024
1CDX1_147	19	1CDX1_3158	1CD_G1	0.311716355	0.043674039000000005	0.976816017	0.062811215	0.211896293	241994	0.300251135	0.288251293	1	2.473198721	0.807354922	0.598383016	681.0	early-S	0.12343813	0.675854677	31341319.29	1.1521016179999999
1CDX1_151	19	1CDX1_3158	1CD_G1	0.36137620299999995	0.037668372	0.193721925	0.098779122	0.01865184	180361	0.248430172	0.14857937	1	2.651001795	1.321928095	0.8259706	410.0	G1	0.12706105	0.5560748999999999	40641158.43	1.0568054470000001
1CDX1_152	19	1CDX1_3158	1CD_G1	0.356673285	0.04082365	0.43936799200000004	0.056813406	0.239150643	223660	0.325868304	0.129976119	1	2.556711796	0.9578745240000001	0.8823484109999999	250.0	G1	0.149096961	0.604102472	25065119.97	1.0492814
1CDX1_153	19	1CDX1_3158	1CD_G1	0.350525136	0.045526755	0.43623393299999996	0.033105977	0.312443007	235606	0.267074992	0.03310282	1	2.163812322	0.695993813	0.807354922	38.0	G1	0.23279551	0.422862445	18694249.81	1.05530374
1CDX1_154	19	1CDX1_3158	1CD_G1	0.262898211	0.073338883	0.16889339	0.070618279	0.37183820100000003	654346	0.591024113	0.33631361	1	2.346027627	0.670018271	0.57683462	1809.0	late-S/G2	0.07918614	0.8312027120000001	24061744.74	1.081846695
1CDX1_155	19	1CDX1_3158	1CD_G1	0.33885440000000006	0.040515427	0.166170201	0.039902414	0.20278796899999998	231590	0.374215481	0.228684718	1	2.474128517	0.040641984	1.5208321630000001	149.0	G1	0.158074321	0.5383174820000001	25932470.02	1.059080297
1CDX1_156	19	1CDX1_3158	1CD_G1	0.343561121	0.041921646	0.14075827900000001	0.036822988	0.35857709	216115	0.33299491600000003	0.32183489	1	2.385523748	0.510415547	1.22881869	90.0	G1	0.18259288699999998	0.5330179420000001	20757151.41	1.076524237
1CDX1_157	19	1CDX1_3158	1CD_G1	0.34983983700000004	0.043619495999999994	0.576432853	0.086262351	0.14424219300000002	233184	0.28372493	0.350608023	1	2.509384228	0.465053037	0.731351988	398.0	G1	0.144618085	0.624174745	31847391.29	1.087230764
1CDX1_161	19	1CDX1_3158	1CD_G1	0.350152905	0.043093423	0.3302489	0.066173046	0.381825994	206096	0.328812357	0.293116686	1	2.355491935	0.321928095	0.9906013020000001	287.0	G1	0.15006583699999998	0.6102967579999999	26335004.11	1.059943825
1CDX1_162	19	1CDX1_3158	1CD_G1	0.3300987	0.044557315	0.434433351	0.053594617000000004	0.29041177100000004	271070	0.388670805	0.21485678600000002	1	2.54455567	0.61851506	0.928916902	184.0	G1	0.152709233	0.571543629	25439846.05	1.066153686
1CDX1_164	19	1CDX1_3158	1CD_G1	0.322926836	0.046306136	0.17777828699999998	0.06603526900000001	0.25520108	271566	0.430576265	0.308268554	1	2.385695605	0.5000736029999999	1.290219235	249.0	G1	0.15658851599999998	0.5822736310000001	27307292.9	1.0731168770000001
1CDX1_165	19	1CDX1_3158	1CD_G1	0.35885858200000004	0.045149633	0.224645409	0.052296907000000004	0.20460605699999998	211676	0.323209256	0.103318826	1	2.298942813	0.603578179	0.831123088	279.0	G1	0.149044547	0.542308523	33366852.42	1.074452282
1CDX1_166	19	1CDX1_3158	1CD_G1	0.318889186	0.046039067999999995	0.15286053300000002	0.039016987	0.49061750200000004	273444	0.263900923	0.03748865	1	1.978160867	0.21572869100000003	-0.28950661699999997	30.0	G1	0.300312804	0.388333429	15587239.84	1.07757886
1CDX1_167	19	1CDX1_3158	1CD_G1	0.33834310100000003	0.043080257000000004	0.564973318	0.05019626	0.32592114699999997	206868	0.34715169	0.246794168	1	2.454561483	0.5411082110000001	0.673499175	164.0	G1	0.16248781699999998	0.554671351	25613921.98	1.060495692
1CDX1_171	19	1CDX1_3158	1CD_G1	0.334077116	0.032953977999999995	0.8220888609999999	0.037127499	0.169465781	103992	0.293728594	-0.020333458000000002	1	2.24918807	1.08246216	1.469485283	163.0	G1	0.167285162	0.544560804	26553553.91	1.0706322590000001
1CDX1_172	19	1CDX1_3158	1CD_G1	0.35410808	0.040849059	0.64085164	0.058693668	0.447405437	230110	0.273850117	0.098853981	1	2.564343466	1.285402219	0.38565369200000005	71.0	G1	0.200885482	0.51553999	19466059.72	1.041144493
1CDX1_174	19	1CDX1_3158	1CD_G1	0.33498949100000003	0.043901459000000004	0.44595039200000003	0.05170939	0.386995475	253686	0.42862766700000005	0.26355411100000004	1	2.488398555	1.205028802	1.115477217	241.0	G1	0.150645144	0.59946796	25157007.51	1.079812224
1CDX1_175	19	1CDX1_3158	1CD_G1	0.349775725	0.042123652000000004	0.317615318	0.076827061	0.21042276	224322	0.36705544	0.112706735	1	2.429998404	0.395484702	1.1872029929999999	322.0	G1	0.146754575	0.590645571	30137922.07	1.066110903
1CDX1_176	19	1CDX1_3158	1CD_G1	0.339050674	0.044289909	0.45245966	0.022543777	0.42635750299999997	228888	0.258074475	0.107430582	1	2.123391081	0.734538857	0.39733549799999995	42.0	G1	0.26503602800000003	0.468356279	15405141.13	1.067359329
1CDX1_177	19	1CDX1_3158	1CD_G1	0.34109988799999996	0.039961897	0.12968942	0.064375661	0.29225880600000004	233550	0.34969642100000004	0.26910932600000004	1	2.585569295	0.710493383	1.2954558840000001	297.0	G1	0.13911184099999999	0.62698814	25075460.88	1.068468743
1CDX1_182	19	1CDX1_3158	1CD_G1	0.336321941	0.036187784	0.194557118	0.075552937	0.243771035	159556	0.362277291	0.395062394	1	2.66600286	0.8942905590000001	0.609210047	495.0	early-S	0.133433692	0.644091411	28585412.85	1.084089853
1CDX1_183	19	1CDX1_3158	1CD_G1	0.328927074	0.03595807	0.23788944199999998	0.061245701	0.11596372099999999	105836	0.46477267299999997	0.321924615	1	2.5942857530000003	1.128897733	1.107640723	931.0	early-S	0.102639631	0.747088642	30964447.62	1.1601867259999998
1CDX1_185	19	1CDX1_3158	1CD_G1	0.29637311	0.037460567	0.34674359200000004	0.09978393	0.269384638	193918	0.589213487	0.40988039200000004	1	2.526547909	0.811238357	0.937264245	746.0	early-S	0.16282485300000002	0.6995295229999999	23348039.13	1.14971551
1CDX1_186	19	1CDX1_3158	1CD_G1	0.35155667799999996	0.041268257	0.137288292	0.05976236	0.504834397	221427	0.34572356299999996	0.121076473	1	2.537250365	1.0890050059999998	1.351763324	108.0	G1	0.18066398399999997	0.554964887	20650968.96	1.081089435
1CDX1_187	19	1CDX1_3158	1CD_G1	0.36544716200000005	0.044334109000000003	0.665583728	0.041362268	0.294078556	212850	0.302674557	0.090340346	1	2.52883076	0.931520262	1.169925001	203.0	G1	0.160750292	0.561879435	27353050.13	1.066381638
